,comments,Sentiment,Translation,TranslationSentiment
87,倒也没那么遭，勉强及格吧，所以几十年来美国人对中国人的看法一直很稳定，《卧虎藏龙》没白教育。其实真正审视这部电影，就应该让它和《黑豹》对视，“摘金情缘系”不认为“黑豹系”里有多少智慧，“黑豹系”也不会觉得“摘金情缘系”有多性感，最后大家在“该有钱了”这件事上达成了一点点共识。,0.0,"It's not that much, it's barely passed, so the American view of the Chinese has been stable for decades, and ""Crouching Tiger, Hidden Dragon"" has no white education. In fact, really look at the film, should let it and ""Black Panther"" looking at, ""Gold picking love system"" do not think ""Black Panther"" How much Wisdom, ""Black Panther"" will not feel ""gold picking love system"" how sexy, finally everyone in the ""should have money"" on the matter reached a little consensus.",0.07305555555555555
88,虽然知道将在国内上映，但因为对这片实在好奇太久，还是忍不住看了。演员选得很好，配角中也有几个美剧中的熟悉亚洲面孔，但所有配角中，Awkwafina散发出了最耀眼的光彩！原声也不错！改变历史的chick-flick其实挺多，期待这也是其中的一部。,0.0,"Although it is known that it will be released in the country, but because of the real curiosity about this film too long, still can't help but watch. The actor is well chosen, and there are several beautiful Asian faces in the supporting actor, but among all the supporting actors, Awkwafina exudes the most dazzling brilliance! The original sound is also good! Chick-flick, who has changed history, is actually quite a lot and expects it to be one of them.",0.3528846153846154
89,你以为有钱人是你想象的那么快乐么？你错了，有钱人的快乐你根本想象不到,0.0,"Do you think rich people are as happy as you think they are? You're wrong, you can't imagine the happiness of a rich man.",0.35
90,公司内部场，其实就麻将那个段子好了一点。骨子里还是殖民文化，但是总算包装得讨巧了一些。,0.0,"The company's internal field, in fact, mahjong that paragraph a little better. In the bones is still colonial culture, but finally wrapped up a bit of clever.",0.09583333333333333
91,3.5。1.套上新装的亚裔造梦机器，看似冠冕堂皇，骨子里却难免空洞。2.所幸，细节处还是下过不少功夫；看昙花，包饺子，也算拍得不俗。,0.0,"3.5. 1. Set up a newly installed Asian dream machine, seemingly high-sounding, but the bones are inevitably empty. 2. Fortunately, the details of the place has been a lot of effort; look at the flash, dumplings, but also counted a good shot.",0.22727272727272724
92,"這是…流星花園？完成度很高，故事流暢，畫面、笑點、表演都不錯，選的音樂我喜歡。被全亞裔的gimmick搞得對影片討論的問題和思想期待值很高，結果是一個20年前的台劇瑪麗蘇模板，窮姑娘和有錢惡婆婆，弱雞男友，還有幫惡婊前女友什麼的，然後女主有骨氣又聰明和那些妖豔賤貨不一樣，最後婆婆突然就接受她了…所謂中美價值觀衝突，就是提了一下，真的是讓婆婆出來提了一下你們美國人怎樣怎樣，完。不過我是看得滿開心的啦~
看到高潮位時我在想，如果最後女主分手了，就是神作，我敢給五星。",0.0,"This is ... Meteor Garden? The completion degree is very high, the story flow fluid, the painting, the laugh, the performance is not good, the choice music I like. By the whole Asian gimmick, the questions and thoughts of the film discussion are very high, the result was a 20-year-old theater, Martha's template, a poor girl and a wicked mother-in-law, a weak chicken boyfriend, and a villain's ex-girlfriend or something, and then the female owner was Bony and smart and the Demons were different, and the last mother-in-law suddenly accepted her ... The so-and-us value of the Chinese and American values, is to mention, really let the mother-in-law came out to mention how you, the Americans, how. But I was very satisfied ~ See the climax when I was thinking, if the last female owner broke up, is God, I dare to give five stars.",0.01215646258503402
93,I cried??? Multiple times??? During a hetero rom com???,0.0,I cried??? Multiple times??? During a hetero rom com???,0.0
94,黄皮白心的香蕉人版灰姑娘，爆米花片段子很多，但并不亚洲，而是迎合欧美观众。土比版《绯闻女孩》，老外YY的亚洲土豪生活，虽金光闪闪，却毫无世家品味。上世纪三十年代上海滩金曲大集合，西方对于亚洲的时尚印象，依然留在旧上海。嘉玛·陈的扮相，年轻版邓文迪Remix何穗。影院里，中国人表示无感，老外们乐不可支。,0.0,"The yellow-white-hearted banana version of Cinderella has a lot of popcorn fragments, but it is not Asian, but caters to European and American audiences. Tubi version of &quot;Gossip Girl&quot;, foreigner YY&#39;s Asian local life, although golden, but no family taste. In the 1930s, the Shanghai Golden Melody was a big collection, and the West’s impression of Asia’s fashion remained in the old Shanghai. The appearance of Jiama Chen, the young version of Deng Wendi Remix He Sui. In the theater, the Chinese expressed no feelings, and foreigners were not happy.",0.033333333333333326
95,一场大型的美国人对亚裔富豪的意淫，堆砌中文歌、饺子、麻将、昙花，各种亚裔元素，非常浅薄，四不像，假如他们对我们真的够了解，就会知道，结尾这种奇妙的转折，一个响指一样便利地解决所有难题，是根本不可能发生的。这个片子拜谢男女主角长得漂亮，招人喜欢吧……,0.0,"A large American is obsessed with Asian riches, stuffing Chinese songs, dumplings, mahjong, silk flowers, various Asian elements, very shallow, not like, if they really know enough about us, they will know that this is the end A wonderful twist, it is impossible to solve all the problems as easily as a finger. This film thanked the male and female protagonists for their beautiful appearance, and they liked it...",0.09985994397759104
96,虽然是一部典型的为西方人打造的亚裔电影，剧情设定梦幻纯美的令人发笑，倾巢出动的英美华裔演员们演技都差强人意，但电影里的流动的身份认同，殖民地的等级制度和中式家族的权力结构，已经比以往刻板的亚裔形象丰富立体的多，结果是东西方观众上座率都很高。,0.0,"Although it is a typical Asian film for Westerners, the plot sets the dream pure beauty of the funny, at Anglo-American Chinese actors are poor, but the film's mobile identity, colonial hierarchy and Chinese family power structure, has been more than the previous rigid Asian image rich three-dimensional, The result is a high attendance rate for both East and West audiences.",0.06382936507936508
97,很俗套的故事但是拍得很不错！搞笑性很好泪点也有之，我朋友居然在结尾求婚哭得稀里哗啦哈哈哈，各种中文歌曲配乐很加分，结尾gamma chan一番female enpower的话超级棒。看完了非常想去把皮肤tan了涂裸色唇釉，太美惹。nyu教game theory的大学教授被称作low－class我。。。,0.0,"It's a cliché story, but it's a good shot! Funny sex is very good tears also have, my friend actually at the end of the proposal to cry a little clatter hahaha, a variety of Chinese songs soundtrack is very bonus points, End Gamma Chan a female enpower words super great. After reading the very want to go to the skin tan painted naked lip glaze, too beautiful to provoke. NYU teaches game theory's University professor is called Low-class me ...",0.26872222222222225
98,一盘麻将和一枚戒指的故事。一张八条探讨了爱的高度，即爱是利己还是利他。是让他人因自己而幸福还是因自己陷入到莫名其妙的悲剧,0.0,"A story of a mahjong and a ring. An eight article explores the height of love, that is, whether love is self-interest or altruism. Is it to let others be happy because of themselves or because they are caught in an inexplicable tragedy?",0.30000000000000004
99,【C】没必要用政治正确，刻板印象等词来攻击这部电影，一点足矣——故事真的很无聊很无聊很无聊很无聊很无聊很无聊很无聊很无聊很无聊很无聊很无聊。,0.0,"[C] There is no need to use political correctness, stereotypes and other words to attack this movie, it is enough - the story is really boring, boring, boring, boring, boring, boring, boring, boring, boring, boring, boring and boring.",-0.8083333333333333
100,很好奇本片在内地公映后的观众反应会是什么样……,0.0,I am very curious about what the audience’s reaction will be after the film is released in the Mainland...,-0.13
101,1. spectacle of grotesque vulgarity 2.隐含了英国殖民的遗留与美国“自我奋斗”的新鲜力量的对比 3.八九十年代老歌的引用既可以视为同时连接美国亚裔观众和东亚华语区国际观众，同时与两人对视时的英文歌做对比，暗示两种不同的文化位置，最后两种位置的和解时刻配的音乐是中文翻唱的coldplay Yellow 4. 与花鼓歌（1961）和喜福会（1993）的美国梦对比,-0.275,"1. Spectacle of grotesque vulgarity 2. It implies a contrast between the legacy of British colonization and the fresh power of America's ""self-struggle."" 3. The citation of the old songs of the 890 can be seen as both an Asian American audience and an international audience in the East Asian Mandarin region, At the same time with the two people in the English song contrast, suggesting two different cultural positions, the last two positions of the reconciliation of the time with the music is the Chinese flip Coldplay Yellow 4. In contrast to the American dream of the Flower Drum Song (1961) and Hi Fu (1993)",-0.0031250000000000028
102,友邻们神经都好紧绷噢。连一个全某种族卡司自然势必会带有一些Cliche色彩这件事都敏感到极限。全英阵容的哈利波特带有一副学院姿态，全黑阵容的月光男孩又有平权成分，到了咱们亚洲这里，你们就不允许“家庭为重”了，你们追捧英国的高级却不提他腐朽，但你们说全黑卡司提及一点种族就是打政治牌，更有甚居然说自己人俗套。可笑至极的自我双标，所以你们是期待一个全亚洲阵容拍一个勇敢的心自嗨一波？噢不是，你们是希望亚裔身份不被标榜，让亚裔完完全全融入美国主流大戏。朋友，美国人夸奖你和谁一样牛逼永远会说你是Asian Parallel.要让他们不说前面这个词，此时建议看看自己鼻子多高，眼睛彩不彩，颧骨利不利。别再挣扎了，一份认可就这么难吗？有本事就彻底换皮，戒除中文，标准美音，别忘了做个JJ增长术（戳的就是你们痛点,0.0,"The neighbors are so nervous and tight. Even a whole race card is naturally bound to bring some cliche color this thing is sensitive to the limit. The All England squad of Harry Potter with a college posture, the all-black lineup of Moonlight Boys have an affirmative element, to our Asia here, you will not allow the ""Family First"", you go after the British senior but do not mention his decay, but you say All Black card division mentioned a little race is to play political cards, and even more actually say their own people. Ridiculously extremely self-standard, so you are expecting an all-Asian lineup to shoot a brave heart from a hi wave? Oh, no, you want Asian identity not to be flagged, so that Asians are fully integrated into the mainstream American drama. Friend, the Americans praise you for being as bullish as anyone. Will always say that you are an Asian Parallel. To let them not say the previous word, at this time it is recommended to see how high their nose, eye color is not good, cheekbones unfavorable. Don't struggle any more, is it so hard to have an endorsement? Have the ability to completely change the skin, quit Chinese, standard beauty, do not forget to do a JJ growth (poke is your pain point",0.09051587301587302
103,亚洲积贫积弱太久，以致好莱坞竟然花一个小时去渲染男主家有多壕。通俗的麻雀变凤凰，却因跨地域的价值观碰撞成为现象级作品。故事的主体，仍是纯西方视野下的“他者”，东方人被刻画成没品位的土豪、嫉妒泛滥的心机婊，甚而事先就预设东西方价值观的极端对立，并作为最大爱情阻碍。谁给你的自信就认为西方能够追求个人幸福，东方却活该恒久忍耐，为家庭牺牲自我？,0.0,"Asia has been poor and weak for so long that Hollywood has spent one hours rendering the partygoers of male and small men. Popular sparrows become Phoenix, but because of cross-regional values collide into phenomenal works. The main body of the story is still the ""other"" in the pure Western view, the Orientals are portrayed as tasteless tuhao, jealous of the heart of the heart of the heart, even in advance preset the extreme antagonism of eastern and Western values, and as the greatest love obstruction. Who gives you the confidence that the West can pursue personal happiness, but the east deserves patience and sacrifice itself for the family?",0.08715538847117794
104,就是标准rom com套路嘛，中规中矩拍得合格。唉，现在不加入点其他宣传点（这个和Love Simon）也没人投资爱情喜剧了吧。音乐品味不行，为了亚洲而亚洲。,0.0,"It is the standard rom com routine, the middle rule is qualified. Hey, don&#39;t join other propaganda points (this and Love Simon) and no one is investing in romantic comedy. Music tastes no, Asian and Asian.",0.034375
105,就是一部美版的灰姑娘智斗婆婆的老套故事，换上了华丽的包装和亚洲贵族的噱头，满足一下观众的猎奇心理。好莱坞出这部全亚洲人班底的电影，不知道是该喜还是忧，感觉电影里的亚洲人又肤浅又势利又仗势欺人，我看着都烦。,0.0,"It is a veteran story of a US version of Cinderella&#39;s Invincible Mother, replaced by gorgeous packaging and Asian aristocratic gimmicks to satisfy the audience&#39;s curiosity. Hollywood, the film of the entire Asian team, I don’t know if it’s a joy or a worry. I feel that the Asians in the movie are superficial, snobbish and deceptive. I am bothered to look at it.",0.25
106,滥俗又狗血。,0.0,Indiscriminate and dog blood.,0.0
107,看了喜福会还是蛮失望的，二代移民完全长成美国人，并且对亚洲文化也全盘西化式地抱有陌生和猎奇的认知，抛开类型元素，这部电影说的就是这些了。大概唯一创举就是将核心矛盾对立从贫富阶级掰成了中美价值观，不然就是真·拜金了。可悲的是，无论它对亚洲文化做出了怎样的诠释，我们依然要鼓励这一举动本身。这就是当下的大环境，总以为自己很开明，总以为活在最好的时代，其实呢？,0.0,"Watching the Joy Fun Club will still be quite disappointed, the second generation of immigrants fully grown into the United States, and the Asian culture is also a comprehensive westernization of the strange and curious perception, put aside the type element, this film is said to be these. Probably the only initiative is to break the core contradiction from the rich and poor class into the Chinese and American values, otherwise it is true gold worship. Sadly, no matter what interpretation it makes of Asian culture, we still have to encourage the move itself. This is the current environment, always think that they are very open-minded, always think that living in the best of times, in fact?",0.1275
108,女主初到府上，误把洗手水当饮料，这是明显用的林黛玉初入大观园的桥段，编剧有丶意思。,0.0,"When the woman first arrived at the government, she mistakenly used the hand-washing water as a drink. This is the obvious use of Lin Daiyu&#39;s first entry into the bridge of the Grand View Garden.",0.25
109,开头引用那句拿破仑的话简直可笑。,0.0,It’s ridiculous to quote the phrase Napoleon at the beginning.,-0.3333333333333333
110,"All the brown people in this colonial film are servants :/ Aug 21, baxter theater",-0.25,"All the brown people in this colonial film are servants :/ Aug 21, baxter theater",-0.25
111,所以大卖的点是他们真的没有一次性看到过那么多亚洲人吧！故事像女主角一样不起眼，最狗血的灰姑娘的剧情，最简单粗暴的人物设置，最最商业的拍摄手法，挑不出毛病的商业爱情片。可看无压力。,0.0,"So the big point is that they really didn’t see so many Asians at once! The story is as insignificant as the heroine, the story of the most bloody Cinderella, the simplest and most rude character set, the most commercial shooting technique, and the business romance film that can&#39;t be found. Can see no pressure.",0.1361111111111111
112,"「The problem with our marriage isn't my family's money. It's that you're a coward. You gave up on us. But I've just realized, It's not my job to make you feel like a man. I can't make you something you're not.」",0.0,"&quot;The problem with our marriage isn&#39;t my family&#39;s money. It&#39;s that you&#39;re a coward. You gave up on us. But I&#39;ve just realized, It&#39;s not my job to make you feel like a man. I can&#39;t Make you something you&#39;re not.&quot;",0.0
113,剧情很emmmmm，去书店里翻了翻书发现原作就是玛丽苏小说，只能给一星，然后在此基础上：杨紫琼太能镇得住场了，加半星；东方元素还算是不违和，加一星；全部亚裔演员班底，加一星，三星半吧。但大家还是多多支持这片吧，全亚裔、大部分年轻演员的班底能带来目前喜人的票房走势，在今天的美国在各种意义上都是很让人振奋的！,0.0,"The plot is very emmmmm, went to the bookstore to flip the book to find the original is Marisu novel, can only give a star, and then on this basis: Yang Ziqiong town can live, plus half star; Oriental elements are not disobedient, plus a star; all Asian actors class, plus a star, Samsung half bar. But we still support this piece a lot, all Asians, most of the young actors of the class can bring the current Happy box office trend, in today's United States in a variety of sense is very exciting!",0.18879419191919192
114,讲真我看剧本的时候觉得这故事写的蛮好玩儿的，但没想到成片出来会这么造作，仿佛所有人都不会演戏。朱浩伟像个找不到节奏的DJ，带一群演员在舞池里卖力尬舞。而且令我费解的是，剧本的结尾有一场很重要的阳台对话戏被删掉了。母亲棒打鸳鸯后，男主是有一段情感爆发的，他怪母亲把年幼的自己送给阿嬷抚养，为了家族的未来而牺牲了他；而母亲认为这是值得的，过去的牺牲给儿子换来了今天的一切，她替儿子做了她认为最好的选择。这段对话阐明了母亲的价值观，也为她最终同意儿媳进门做了解释，因为她觉得自己不能再替儿子的人生做选择，不能再一次牺牲儿子的幸福。这样给剧本画圆的段落，正片居然给剪了？？实在有点想不明白。,0.0,"When I read the script, I thought it was a very playful story, but I didn't expect it to be so contrived in pieces, as if everyone wouldn't act. Zhu Haowei, like a DJ who couldn't find a rhythm, took a group of actors on the dance floor to do a hard job. And to my inexplicable, there was a very important balcony at the end of the script. The dialog play was deleted. After the mother stick hit the Mandarin duck, the male owner has an emotional outburst, he blames the mother to give his young self to Grandma to raise, for the sake of the future of the family and sacrifice him; and the mother thought it was worth it, and the sacrifice of the past gave her son what she thought was the best choice for her son. The dialogue elucidated the mother's values and explained her eventual consent to her daughter-in-law's entry, as she felt she could no longer make choices for her son's life and could not sacrifice her son's happiness again. So the script to draw a round paragraph, the film actually cut? I really kind of don't understand.",0.09864583333333332
115,3.4星。略失望但不难看。1.亚裔版《黑豹》，政治意义大于电影质量的最新例子。2.东西方文化的碰撞融合浮于表面，所以亚洲观众不会买账，导演还是太“白”了。但意义确实还是有的。3.本质上就是灰姑娘王子×琼瑶玛丽苏。4.表姐的故事挺有趣，“我自己有十四套公寓，我和孩子可以随便选一个。”,0.0,"3.4 stars. Slightly disappointed but not ugly. 1. The Asian version of the Black Panther, the latest example of political significance greater than film quality. 2. The collision fusion of eastern and Western cultures floats on the surface, so Asian audiences won't buy it, and the director is still too ""white"". But there are really some meanings. 3. It is essentially Cinderella Prince X Qiongyao marisu. 4. Cousin's story is very interesting, ""I have 14 apartments of my own, my children and I can choose any one."" ”",0.13452380952380952
116,不算糟糕，也没啥惊喜。亚裔题材也很难真像黑人电影那样成为一个类型。,0.0,"It's not bad, and there's no surprise. Asian themes are also hard to really become a genre like black movies.",0.01833333333333332
117,说到底是女人的戏 - 为家庭放弃自我的上一代女人 vs 追求passion的新一代女人，家庭唯大传统文化下的中国女人vs 个人主义文化熏陶下的 abc 女人，有钱人家闺女 vs 穷苦人家闺女。这些 dynamic 若能深挖掘，人物若能塑造再丰满些，而不是局促在灰姑娘王子的故事里，或许能跳出 rom com 模式，格局大开 / 排场服装珠宝上真是一点都没省钱 / Gemma Chan 杨紫琼美得窒息，卢燕老太太九十多岁了这么贵气，张嘴一股老京腔😂,0.0,"At the end of the day it's a woman's play-the last generation of women who give up their selves for their families vs. the new generation of women in pursuit of passion, the family only under the traditional culture of Chinese women vs individualism culture under the influence of ABC woman, rich family daughter vs poor family daughter. If these dynamic can dig deep, if the characters can shape a little fuller, rather than cramped in the story of the Cinderella prince, may be able to jump out of the ROM COM model, the pattern of large open/row clothing jewelry really did not save money/Gemma Chan Yang Ziqiong beautiful suffocating, Lu Yan old lady more than 90 years old so expensive, Zhang Mouth an old Beijing cavity 😂",0.07440746753246755
118,其实很难说角色和观众哪方更加陈旧。,0.0,"In fact, it is difficult to say which side of the character and audience is older.",-0.16666666666666669
119,矛盾激化到了高潮，就求婚了事？？太理想主义了。。。,0.0,"The contradiction has intensified to a climax, and it has been proposed to marry? ? Too idealistic. . .",0.0
120,就是很普通的一灰姑娘故事和婆媳剧啊，故事还算流畅，喜剧和奇观部分对中国人基本无效。新加坡豪门看样子籍贯广东，却成天包饺子，殊不可解。杨紫琼和卢燕很好。,0.0,"It is a very common Cinderella story and a mother-in-law drama. The story is still smooth, and the comedy and spectacle are basically ineffective to the Chinese. Singapore&#39;s giants look like they are born in Guangdong, but they all make dumplings all day long. Yang Ziqiong and Lu Yan are very good.",0.174
121,被名字耽误的好电影，其实三观非常正，在好莱坞电影业也有着里程碑的意义，答应我Can't Help Falling in Love结婚一定要用起来好吗！！！,0.0,The good movie that was delayed by the name is actually very positive. It also has a milestone in the Hollywood film industry. I promised that I can use it in Can&#39;t Help Falling in Love! ! !,0.6573390151515152
122,中国人的黑豹。最后的金沙酒店泳池，没和鉴去成，遗憾。,0.0,"Chinese black panther. The final Sands hotel pool, did not go to the Jiancheng, sorry.",-0.16666666666666666
123,#RepresentationMatters #PlusItsReallyFun! ,0.0,#RepresentationMatters #PlusItsReallyFun!,0.0
124,强行制造戏剧冲突又强行解决，莫名其妙,0.0,"Forcibly creating drama conflicts and forcibly solving them, inexplicable",0.13333333333333333
125,并不是全无笑点，至少有两三个吧。奢华大趴太多有点疲劳。剧情除了麻将稍微亮点其余都很老套。爱情故事的部分，男女主都不是特别好看所以很无感啊。女主要是有杨紫琼一半好看也好啊,0.0,"Not all laughter, at least two or three. Luxury is too much fatigue. The plot is a bit old except for the mahjong highlights. The part of the love story, the male and female are not particularly good-looking, so it is very sensational. The female is mainly Yang Ziqiong, half good-looking.",0.11666666666666668
126,You will never be enough. 一盘左宗棠鸡,0.0,You will never be enough.,0.0
127,缺点在明处就算不去看也猜得到。但如果去看了就会看到很多意想不到的妙处。,0.0,"The shortcomings can be guessed even if you don&#39;t look at it. But if you look at it, you will see a lot of unexpected beauty.",0.1
128,并非种族问题。事实上，rom com的一大主题便是冲破家长与家族的阻力获得认可。也因此，当主流白人已经用文化革命解放了生活方式后，只能靠家族观念较为牢固的华人设定借尸还魂罢了（意裔翻版的《小意大利》紧随其后上映并非偶然）。最后两人也自然是要逃离东南雅的贵族生活，奔向自由与年轻的纽约的。,0.0,"is not a racial issue. In fact, one of the main themes of rom com is to break through the resistance of parents and families to gain recognition. Therefore, when the mainstream whites have liberated the way of life with the Cultural Revolution, they can only rely on the more strong family concept of the Chinese set the corporatism just (the Italian replica of ""Little Italy"" is followed by the release is no accident). In the end, the two men also naturally fled the aristocratic life of Southeast Ya, toward the free and young New York.",0.14573863636363638
129,这片子的问题不在于剧本情节桥段的媚俗烂。一个商业片可以成功，可以搬好莱坞模式套亚洲皮，可以为亚洲崛起添砖加瓦，因此也可以多给一颗星。但问题在于：通过为亚裔正名、白人秀肌肉当服务生，以浅薄桥段向西方观众显露中国文化碎片，来证明亚裔在这部电影的语境中占领了现实社会白人所构建的价值高地。尴尬幽默和硬撩博得影院里低笑点美国人的笑声......真的不用为这样虚幻的“文化胜利”感到欣喜。,0.0,"The problem with this film is not the vulgar rotten section of the script plot. A commercial film can be successful, can move the Hollywood model set Asian skin, can add to the rise of Asia, so you can also give an extra star. But the problem is that by using the name of the Asian, the white show muscle as a waiter, and the shallow bridge to the Western audience to reveal the fragments of Chinese culture, to prove that Asians in the context of the film to occupy the real society white built by the value of the high ground. Embarrassed humor and hard to win the cinema low laughing dot American laughter ... Really don't have to be happy with such an illusory ""cultural victory.""",0.08023809523809525
130,全篇的刻板印象和老套笑点。,0.0,The whole story is stereotyped and old-fashioned.,0.05
131,成功的小鸡片不过是用一点预算，实现一个dreamy romance，一个旅游城市美景的展现和一到两个精彩的回味无穷的搞笑段子。这片我觉得并没有实现。这根本不是浪漫小鸡（完全达不到Nora Ephron或Nancy Meyers作品的心跳程度），而是婆媳小鸡（类似于比如JLo当年的《Monster in Law》）。不过，这一看全是美剧英剧澳剧演员，应该是个成功的project。说起来，杨紫琼打了一辈子，竟然免不了落得一次刻板老婆婆形象XDD，真是一言难尽233。剧本写作亮点是有的，就是画龙点睛的戒指，很加分。,0.0,"Successful chick slices are just a little budget to achieve a dreamy romance, a tour of the city's beautiful scenery and one to two wonderful aftertaste of the funny paragraph. This piece I don't think has materialized. It's not a romantic chick at all (not up to the heartbeat of Nora Ephron or Nancy Meyers's work), but a mother-chick (similar to, for example, JLo's ""Monster in Law"" of the Year). However, this look is full of American drama English drama Australian drama actor, should be a successful project. Speaking of which, Yang Ziqiong played a lifetime, unexpectedly inevitably fell into a rigid old woman image xdd, really it's hard 233. Script writing highlights are there, is the finishing touch of the ring, very bonus points.",0.23567708333333337
132,做为严歌苓的读者，我想打负分。,0.0,"As a reader of Yan Geling, I want to score a negative point.",-0.3
133,一个纽约客跑到新加坡参加华裔聚会，结果不仅被泼天的富贵弄得晕头转向，还被一群画着烟熏妆的村鸡戏弄（不知道服化对现在东亚女性服化有什么误解），你纽约摩登女性领头人Carrie Bradshaw要用她一柜子的鞋和包把女主角砸醒了蛤！,0.0,"A New Yorker ran to Singapore to attend a Chinese-American gathering. The result was not only stunned by the richness of the sky, but also teased by a group of village chickens with smoky makeup (I don’t know if there is any misunderstanding of the service of East Asian women). You New York modern female leader Carrie Bradshaw wants to wake up the heroine with her shoes and bag!",0.10324675324675324
134,值得吐槽的地方太多了。感觉这里面的人搞不清华人和中国人的区别。插曲谁他妈选的？Kevin Kwan是郭敬明的笔名吗？除了嘴上说有钱，没看出哪里特别有钱。倒是Awkwafina很有喜剧天赋，可以和康斯坦四五一起合作个buddy comedy啥的。男主是照着香港三级片男主角的模样找的么？,0.0,"There are too many places worthy of voicing. I feel that the people inside can&#39;t figure out the difference between Chinese and Chinese. Who is the episode of the episode? Is Kevin Kwan the pen name of Guo Jingming? Except for the money on the mouth, I didn’t see where there was special money. However, Awkwafina is very comedy talent, and can work with Constance 4th and 5th buddy comedy. Is the man looking for the Hong Kong third-level film actor?",0.23174603174603173
135,妈的竟然是chick flick，just a bunch of vagina and mangina 看在种族感情上硬加两星。,0.0,"Mom turned out to be a chick flick, just a bunch of vagina and mangina to see two stars in the racial relationship.",0.0
136,抛开价值观算是合格的电影了，也娱乐。然而摄影和剧本真心渣啊，一股上世纪电视剧的感觉。好吧为了男主演们的肉体和好听的英音我送你三星。,0.0,"Abandoning the values ​​is a qualified movie, and it is also entertaining. However, photography and scripts are really scum, a feeling of the last century TV series. Ok, I will send you Samsung for the male and female voices.",0.11666666666666665
137,难看的一逼 好莱坞的套路价值观和剧情 非要拽上一点中国的元素 但本质还是美国梦的价值输出 还有贬低中国传统价值的感觉在里面 看的人极其不舒服,0.0,"It’s ugly that Hollywood’s routine values ​​and plots have to be a bit of Chinese elements, but the essence is the value of the American dream and the feeling of depreciating Chinese traditional values. People who look inside are extremely uncomfortable.",-0.19999999999999998
138,什么狗屁左宗棠鸡片，好像给你讲女性独立意识歌颂爱情，可毫无说服力，结尾还是自打嘴巴屈服富贵强权。整部电影都闹哄哄的不停中文金曲轮播，连叶倩文都请出来了，中国风的道具、情景、人物尽皆拜金式猎奇文化消费，香蕉人嘴里的中文对白都是英语直译吧？杨紫琼和卢燕居然会接这种片子，不可思议。,0.0,"What bullshit Zuo Zongtang chicken slices, as if to tell you about women's sense of independence praise love, can not be persuasive, end or from the mouth to yield rich power. The whole movie is noisy non-stop Chinese golden melody rotation, even Ye Jinwen are invited out, the Chinese wind props, scenes, characters are all gold worship hunting culture consumption, banana people's mouth in the Chinese dialogue is English literal translation? Yang Ziqiong and Lu Yan actually will pick up this kind of film, incredible.",0.18958333333333333
139,凭良心讲故事也就是杉菜回道明寺家过年了，亚裔representation的意义大过剧情本身,0.0,"In good faith, the story is the new Year of the Sequoia Temple, and the significance of the Asian representation is greater than the plot itself.",0.3340909090909091
140,感覺非常膚淺的一部浪漫喜劇。雖然在好萊塢因為是多年來第一部全亞洲人卡斯的電影而備受關注，但在我這個中國人眼裡覺得一群亞洲人邊講傳統文化邊說英語就是不倫不類。雖然穿雜了一些亞洲文化元素，但怎麼看都覺得是黃皮膚的白人在假裝做亞洲人。另外宣揚的這種奢華的生活方式很不健康。Awkwafina倒是很出戲，喜劇點到位。,0.0,"A romantic comedy that feels very asakusa. Although in good Hollywood because it was the first Asian-American Cass film to be prepared for years, but in my Chinese eyes, I think a group of Asian people talk about the traditional culture, the English language is not the same. Although some of the cultural elements of Asia are worn out, but how to think that the yellow skin of white people are pretending to be Asian. In addition, praise's luxury lifestyle is unhealthy. Awkwafina is very out of the game, the comedy is in place.",0.040625
141,讲真作者是不是对有钱的中国人有什么误解？现在真的还会有人聚在一起就为了看夜昙开花么Orz 而且女主不是高智商大学教授吗？为什么通篇看下来对这点几乎没有发掘不说女主给人感觉就一普通ABC也不懂哪点吸引男主深深无法自拔了可能就是ABC这一点？还有stereotypical亚洲人不是应该去学数学或者工程专业吗……像男主一样高富帅钻石王老五无任何不良习惯人品还正直的人这世界上也挑不出几个吧only in a perfect world = = 老太太糟尽一词说出来我差点没喷了就差没说埋汰了哈哈哈哈哈 全剧最爱Astrid玛雅女神啊啊啊啊啊啊个性气质身材巴掌脸我不行了>wwwww< 要是还有第二部球加戏啊啊啊啊,1.0,"Does the truth writer have any misunderstanding about the rich Chinese? Is there really going to be people coming together right now to watch the night Tanhualin Blossom Orz and isn't the female master a professor of high IQ University? Why do you see it all over the whole? There is little excavation of this, do not say that the female master gives people feel just a common abcto do not understand which point to attract the male master deeply unable to extricate themselves may be abcthe this point? And stereotypical Asians are not supposed to study maths or engineering? ... As tall as a male, rich and handsome diamond King old five without any bad habits of character and integrity of the people in the world can not pick a few bar in a perfect world = = The old lady said the word I almost did not spray a bad say burial ha haha haha The whole show loves Astrid, the Mayan goddess. Ah, personality, body, slap face, I can't, &gt;wwwww&lt;, if there's a second ball plus play.",0.031085164835164845
142,意淫构建的上流社会，土鳖们的低级狂欢，做作虚伪无以复加。,0.0,"Masturbation construction of the upper class, the low-level carnival of the turtles, pretentious hypocrisy.",-0.15
